Key,Tags
3.3.72,"Zylinderkondensator, Kapazität, Berechnung, Geometrie, Permittivität"
3.3.73,"Plattenkondensator, Kapazität, Berechnung, Fläche, Abstand, Permittivität"
3.3.74,"Kapazität, Kondensator, Elektrolytkondensator, Reihen- und Parallelschaltung, Dielektrizitätskonstante"
3.3.75,"Plattenkondensator, Spannung, Bewegung der Platten, elektrische Ladung, Kondensatorberechnung"
3.3.76,"Bauvolumen, Kapazität, Dielektrikum, Schichtkondensator, Kondensatorkonstruktion"
3.3.77,"Koaxialkabel, elektrische Feldstärke, Maximalspannung, logarithmisches Potenzial"
3.3.78,"Phasenverschiebung, Strom, Spannung, Kondensatorverhalten, Wechselstrom"
3.3.79,"Kugelkondensator, Spannungsberechnung, maximale Feldstärke, Innendurchmesser, Außendurchmesser"
3.3.80,"Kugelkondensator, Ladungsverteilung, Dielektrikum, Spannungsverteilung, elektrische Felder"
3.3.81,"Punktladungen, elektrisches Dipolmoment, Ladungsverteilung, Vektorrechnung"
3.3.82,"Kapazität, Plattenkondensator, elektrische Feldkonstante, Dielektrizitätskonstante, Grundformel"
3.3.83,"Kapazität, Plattenfläche, Plattenabstand, Kondensatoreigenschaften"
3.3.84,"Zylinderkondensator, Kapazität, logarithmisches Verhältnis, Kondensatorformeln"
3.3.85,"Kapazität, Kondensatorlänge, Radienverhältnis, Kondensatoreigenschaften"
3.3.86,"Kugelkondensator, Kapazität, elektrische Feldkonstante, Formeln"
3.3.87,"Kugelkondensator, Kapazität, elektrische Feldkonstante, Formeln"
3.3.88,"elektrische Energie, Kondensator, Energieformeln, Kapazität"
3.3.89,"RC-Schaltung, Spannungsänderung, Lade- und Entladevorgang, Zeitkonstante, Differentialgleichungen"
3.3.90,"RC-Schaltung, Rechtecksignal, Stromverlauf, Kondensatorladung, Zeitkonstante, Wechselspannung, Umladeprozess"
3.3.91,"Kapazität, Plattenkondensator, Kugelkondensator, elektrische Feldkonstante, Formeln, Dielektrizitätskonstante"
3.3.92,"elektrisches Feld, Feldstärke, Kanten- und Spitzeneffekte, Luftionisation, Funkentladung, Lichtbogen, Hochspannung"
3.3.93,"Kapazität, Plattenkondensator, Feldinhomogenität, elektrische Feldkonstante, relative Permittivität, Kapazitätsformel"
3.3.94,"Ladung, Spannung, Kapazität, Metallplatten, elektrische Feldkonstante, lineare Beziehung, Kondensatorladung"
3.3.95,"inhomogenes Dielektrikum, Teilkapazitäten, Teilwiderstände, Kondensatorberechnung, Schichtkondensator"
3.3.96,"elektrisches Feld, homogene Felder, inhomogene Felder, Feldlinien, Feldstärke"
3.3.97,"elektrische Flussdichte, elektrische Feldstärke, Feldkonstante, Zusammenhang, Formeln"
3.3.98,"elektrische Flussdichte, Feldstärke, Vakuumkonstante, Berechnungsbeispiel, Formeln"
3.3.99,"elektrische Felder, magnetische Felder, Quellen und Senken, Monopole, Nord- und Südpol, Feldvergleich"
3.4.1,"Spule, Aufbau, Spulenkörper, Wicklung, Eisenkern, Spulendesign"
3.4.2,"Spulenkörper, Isolierung, Träger, Funktion der Spule"
3.4.3,"Wicklung, Kupferdraht, Spulenmaterial, Hochfrequenzlitzen"
3.4.4,"Spulenkern, Ferrit, weichmagnetisch, Materialeigenschaften"
3.4.5,"Spule, Schaltzeichen, Formelzeichen, Induktivität, Einheit Henry"
3.4.6,"induzierte Spannung, Magnetfeld, bewegter Leiter, Schienenanordnung, Faraday’sches Gesetz"
3.4.7,"Geschwindigkeit, Spule, Magnetfeld, induzierte Spannung, Faraday’sches Gesetz"
3.4.8,"induzierte Spannung, Magnetfeld, Wicklungen, Winkel, magnetische Flussdichte"
3.4.9,"induzierte Spannung, Leiterschleife, Rotation, Effektivwert, Magnetfeld, Berechnung"
3.4.10,"Leiterschleife, Erdmagnetfeld, Rotation, Winkelgeschwindigkeit, induzierte Spannung"
3.4.11,"Induktion, Spitzenwert, Magnetischer Fluss, Spule, Windungen"
3.4.12,"zylinderförmige Spule, Luftspule, Induktivität, Formel, Spulenparameter"
3.4.13,"magnetische Feldlinien, Nordpol, Südpol, Magnetfeldrichtung"
3.4.14,"Magnetfeld, Eisen, Ferromagnetismus, magnetische Flussdichte, Spulenverstärkung"
3.4.15,"Magnetspaltung, Nordpol, Südpol, Stabmagnet, Magnetstruktur"
3.4.16,"Elementarmagnet, Magnetspaltung, magnetische Einheit, Monopol"
3.4.17,"Eisen, Ferromagnet, Magnetisierung, Weißsche Bezirke, magnetische Flussdichte"
3.4.18,"Dauermagnet, Herstellung, Pulvermetallurgie, Magnetfeld, ferromagnetische Materialien"
3.4.19,"Remanenz, Restmagnetisierung, externes Magnetfeld, Materialeigenschaften"
3.4.20,"Remanenz, Curie-Temperatur, Erschütterung, Magnetismus, Restmagnetisierung entfernen"
3.4.21,"Permeabilitätszahl, Magnetfeld, Materialeigenschaften, Magnetische Durchlässigkeit"
3.4.22,"Magnetische Klassifizierung, Diamagnetismus, Paramagnetismus, Ferromagnetismus"
3.4.23,"Diamagnetische Stoffe, Paramagnetische Stoffe, Materialbeispiele"
3.4.24,"Dauermagnet, Anwendungen, Elektromotor, Haftmagnet, Lasthebemagnet, Wirbelstrombremse"
3.4.25,"Hartmagnet, Weichmagnet, Magnetisierbarkeit, Remanenz"
3.4.26,"Sammelschienen, Wicklungen, Hohe Ströme, Magnetische Kräfte, Mechanische Verformung"
3.4.27,"Magnetfeld, Kraftwirkung, Anwendung, Hebemagnete"
3.4.28,"Induktion, Magnetische Pole, Rechte-Hand-Regel, Stromrichtung, Spulenmagnetfeld"
3.4.29,"Bifilare Wicklung, Entgegengesetzte Ströme, Magnetfeldkompensation, Spulentechnik"
3.4.30,"Durchflutung, Formel, Einheit, Magnetfeld"
3.4.31,"Magnetischer Fluss, Flussdichte, Magnetfeld, Fläche, Feldlinien"
3.4.32,"Magnetische Feldstärke, Durchflutung, Formel, Magnetische Berechnung"
3.4.34,"Magnetische Flussdichte, Formelzeichen, Einheit, Magnetfeld, Feldliniendichte"
3.4.35,"Flussdichte, Feldstärke, Magnetisches Feld, Zusammenhang"
3.4.36,"Eisenkern, Spule, Magnetische Feldlinien, Ferromagnetismus, Magnetfeldverstärkung"
3.4.37,"Magnetische Sättigung, Ferromagnetismus, Magnetfeld, Magnetische Momente"
3.4.38,"Magnetisierungskennlinie, Feldstärke, Flussdichte, Sättigungseffekt, Hysterese"
3.4.39,"Permeabilität, Magnetfeld, Materialeigenschaften, Durchlässigkeit"
3.4.40,"Permeabilität, Magnetische Eigenschaften, Faktoren, Magnetische Durchlässigkeit"
3.4.41,"Permeabilitätszahl, Ferromagnetisch, Paramagnetisch, Diamagnetisch, Größenordnung"
3.4.42,"Remanenzflussdichte, Magnetismus, Ferromagnetismus, Magnetfeld"
3.4.43,"Koerzitivfeldstärke, Magnetismus, Remanenz, Entmagnetisierung"
3.4.44,"Hystereseverluste, Magnetische Verluste, Wechselfelder, Spulen"
3.4.45,"Hystereseverluste, Ummagnetisierungsfrequenz, Verlustfaktoren, Magnetkerne"
3.4.46,"Magnetischer Kreis, Magnetischer Fluss, Geschlossener Magnetweg"
3.4.47,"Magnetischer Kreis, Elektrischer Kreis, Vergleich, Magnetische Größen"
3.4.48,"Koerzitivfeldstärke, Dauermagnet, Magnetfeldstabilität"
3.4.49,"Koerzitivfeldstärke, Wechselfelder, Ummagnetisierungsverluste, Magnetkerne"
3.4.50,"Eisenkern, Transformator, Wärmeverluste, Ummagnetisierungen"
3.4.51,"Magnetfeldabschirmung, Ferromagneten, Magnetische Störungen"
3.4.52,"Elektromagnete, Anwendungen, Induktionsherd, Transformator, MRT, Lautsprecher"
3.4.53,"Lastmagnet, Remanenz, Materialentfernung, Umpolung"
3.4.55,"Homogenes Magnetfeld, Magnetische Feldlinien, Feldkonstanz"
3.4.56,"Gleichstrommagnet, Spannungsspitzen, Abschaltung, Überschlag"
3.4.57,"Spule, Blindleitwert, Blindwiderstand, Elektrischer Strom, Berechnung"
3.4.58,"Induktiver Blindleitwert, Formel, Spule, Wechselstrom"
3.4.59,"Induktive Reaktanz, Spule, Wechselstrom, Berechnung"
3.4.60,"Induktivität, Magnetismus, Spule, Berechnung"
3.4.61,"Frequenz, Wechselstrom, Spule, Berechnung"
3.4.62,"Parallelschaltung, Induktivitäten, Spule, Berechnung"
3.4.63,"Blindwiderstand, Frequenz, Spule, Magnetische Eigenschaften"
3.4.64,"Blindwiderstand, Induktivität, Spule, Frequenzabhängigkeit"
3.4.65,"Spule, Blindwiderstand, Induktivität, Blindleistung, Berechnung"
3.4.66,"Ideale Induktivität, Spule, Berechnung, Netzspannung"
3.4.67,"Blindstrom, Blindleistung, Induktivität, Spule, Berechnung"
3.4.68,"Drosselspule, Blindleistung, Induktiver Widerstand, Berechnung"
3.4.69,"Spulenstrom, Gleichstrom, Wechselstrom, Berechnung"
3.4.70,"Magnetische Feldstärke, Stromdurchflossener Leiter, Magnetischer Fluss, Berechnung"
3.4.71,"Durchflutungssatz, Magnetische Feldstärke, Luftspule, Berechnung"
3.4.72,"Monopole, Magnetismus, Magnetische Pole, Theorie"
3.4.74,"Phasenverschiebung, Spule, Wechselstrom, Zeigerdiagramm"
3.4.75,"Magnetischer Widerstand, Magnetischer Kreis, Permeabilität, Berechnung"
3.4.76,"Magnetischer Widerstand, Magnetischer Kreis, Permeabilität, Berechnung"
3.4.77,"magnetische Feldkonstante, Wert, Einheit, Permeabilität des Vakuums"
3.4.78,"Induktivität, magnetischer Widerstand, Spule, Windungszahl"
3.4.79,"AL-Wert, Induktivität, magnetischer Widerstand, Kehrwert"
3.4.80,"Leiter, Magnetfeld, Bewegung, Lorentzkraft, elektrische Spannung"
3.4.81,"Magnetfeld, Pole, Nordpol, Südpol"
3.4.82,"magnetische Flussdichte, Linienleiter, Strom, Abstand, Vektorlinien, Permeabilität"
3.4.83,"Lorentzkraft, Punktladung, magnetisches Feld, Formel"
3.4.84,"magnetische Ladungen, elektrische Ladungen, Monopol, magnetisches Feld"
3.4.85,"Satz des magnetischen Hüllenfluss, magnetischer Fluss, geschlossene Fläche"
3.4.86,"magnetische Spannung, Wege, Berechnung, Magnetismus, Idealität"
3.4.87,"magnetische Feldstärke, Linienleiter, Ringspule, Formel"
3.4.88,"Verknüpfung, magnetische Spannung, magnetische Flussdichte, Permeabilität"
3.4.89,"Induktivität, Zylinderspule, Luftspule, magnetischer Fluss"
3.4.90,"Induktivität, Zylinderspule, Durchmesser, Berechnung, Querschnittsfläche, L"
3.4.91,"Induktivität, Einheit, Henry, SI-Einheit"
3.4.92,"Gegeninduktivität, Zylinderspulen, Windungszahl, Querschnittsfläche, Berechnung"
3.4.93,"magnetisch isotrope Materialien, magnetische Flussdichte, magnetische Feldstärke, Materialeigenschaften"
3.4.94,"magnetisch-linear, Permeabilität, magnetische Feldstärke"
3.4.95,"Koerzitivfeldstärke, weichmagnetisch, hartmagnetisch"
3.4.96,"stromdurchflossene Leiter, Anziehung, Abstoßung, Ampere-Regel"
3.4.97,"Fluxoid, magnetischer Fluss, supraleitend, elementares Flussquant"
3.4.98,"Verkettungsfluss, Induktivität, Strom, magnetischer Fluss"
3.4.99,"Curie-Temperatur, Ferromagnet, Paramagnet, Eisen"
3.4.100,"Magnetfeld, stromdurchflossener Leiter, Feldstärke, Radius"
3.4.101,"Metallrohr, Gleichstrom, magnetische Feldstärke, Abstand"
3.4.102,"Ferritring, Tiefpassfilter, Induktivität, Signalstörung"
3.4.103,"Biot-Savart, magnetisches Feld, Linienstrom, Integral"
3.4.104,"Stromschleife, magnetische Flussdichte, Biot-Savart, Kreiszylinder"
3.4.105,"magnetisches Moment, Stromstärke, Schleifenfläche, Orientierung"
3.4.106,"Dipolfeld, magnetische Flussdichte, Vektorpotential, Abstand"
3.4.107,"gerader Leiter, Biot-Savart, Strom, magnetische Feldstärke"
3.4.108,"Spule, Windungen, Strom, Flussdichte, Ursprung"
3.5.1,"Resonanz, Schwingkreis, Impuls, freie Schwingungen, gedämpfte Schwingung, erzwungene Schwingung, Resonanzbereich"
3.5.2,"Resonanzfrequenz, Thomson'sche Schwingungsgleichung, Winkelgeschwindigkeit, Frequenz"
3.5.3,"Bandbreite, Schwingkreis, Grenzfrequenz, Güte, Resonanzfrequenz"
3.5.4,"Güte, Reihenresonanzkreis, Blindwiderstand, Verlustwiderstand, Teilspannung, Gesamtspannung"
3.5.5,"Güte, Parallelresonanzkreis, Stromüberhöhung, Teilstrom, Gesamtstrom, Widerstand, Reaktanz"
3.5.6,"Resonanzfrequenz, Thomson'sche Schwingungsgleichung, Berechnung"
3.5.7,"Siebschaltung, Glätten, Trennung von Frequenzen, Wechselstromtechnik"
3.5.8,"Filterschaltung, Frequenz, Amplitude, Phasenlage, unerwünschte Signalanteile, Tiefpass, Dämpfung"
3.5.9,"Resonanzfrequenz, Schaltung, Admittanz, komplexe Erweiterung, Realteil, Imaginärteil, nullsetze"
3.5.10,"Resonanzfrequenz, Schaltung, Impedanz, Admittanz, komplexe Erweiterung, Realteil, Imaginärteil, nullsetzen"
3.5.11,"Resonanzfrequenz, Schaltung, Admittanz, komplexe Erweiterung, Realteil, Imaginärteil"
3.5.12,"Resonanzfrequenz, Schwingkreis, Berechnung, Formel, Kreisfrequenz, Frequenz"
3.5.13,"Resonanzfrequenz, Schwingkreis, Berechnung, Formel, Kreisfrequenz, Frequenz"
3.5.14,"Frequenzverhalten, Schaltung, Diagramm, Ortskurve, Bodediagramm"
3.5.15,"Bodediagramm, Betrag, Phase, Kreisfrequenz, logarithmisch"
3.5.16,"Ortskurve, Frequenzgang, komplexe Zahlenebene"
3.5.17,"Resonanzfrequenz, Schwingkreis, Berechnung, Formel, Kreisfrequenz, Frequenz"
3.5.18,"Logarithmus, Exponent, Basis, Potenz"
3.5.19,"Logarithmus, Addition, Rechenregel, Multiplikation, lineare Maße"
3.5.20,"Logarithmus, Spannungsverhältnis, Umrechnung, dB, Formel"
3.5.21,"Logarithmus, Spannungsverhältnis, dB, Umrechnung, charakteristische Werte"
3.5.22,"logarithmische Spannungsverhältnisse, Umrechnung, dB, lineares Spannungsverhältnis"
3.5.23,"logarithmische Spannungsverhältnisse, Umrechnung, dB, lineares Spannungsverhältnis"
3.5.24,"logarithmische Spannungsverstärkung, Ausgangsspannung, dB, Berechnung"
3.5.25,"logarithmische Werte, Dekaden, Frequenz"
3.5.26,"Oktave, Frequenz, Intervall, Verdopplung"
3.5.27,"logarithmische Werte, Oktaven, Frequenz"
3.5.28,"Tiefpass, Frequenzgang, Übertragungsfunktion, aktive Filter"
3.5.29,"Tiefpass, Bode Diagramm, Amplitudengang, Phasengang, Übertragungsfunktion"
3.5.30,"Tiefpass, Ortskurve, Frequenzgang, komplexe Ebene"
3.5.31,"Hochpass, Frequenzgang, Übertragungsfunktion, aktive Filter"
3.5.32,"Hochpass, Bode Diagramm, Amplitudengang, Phasengang, Übertragungsfunktion"
3.5.33,"Hochpass, Ortskurve, Frequenzgang, komplexe Ebene"
3.5.34,"Schwingkreis, Bauteile, Spulen, Kondensatoren, Widerstände"
3.5.35,"Kondensator, Impedanz, Frequenz, Verhalten"
3.5.36,"Spule, Impedanz, Frequenz, Verhalten"
3.5.37,"Blindwiderstand, Resonanzfall, Induktivität, Kapazität"
3.5.38,"Dämpfung, Schwingkreis, Resonanzfall"
3.5.39,"Reihenresonanzkreis, Güte, Resonanzspannung, Kondensator"
3.5.40,"Reihenresonanzkreis, Spannungsresonanz, Überspannung, Bauteile"
3.5.41,"Reihenresonanzkreis, Bandbreite, Güte, Frequenz"
3.5.42,"Reihenresonanzkreis, Kondensator, Kapazität, Berechnung"
3.5.43,"Reihenresonanz, Spule, Induktivität, Berechnung"
3.5.44,"Reihenresonanz, Widerstand, Berechnung, Schwingkreis"
3.5.45,"Reihenresonanz, Grenzfrequenzen, Bandbreite, Frequenzberechnung"
3.5.46,"Parallelresonanzkreis, Stromresonanz, Überströme, Bauteile"
3.5.47,"Gleichrichter, Glättung, Pulsierung, Kondensatoren"
3.5.48,"Filtertyp, Glättung, Tiefpassfilter, Spannung"
3.5.49,"Schwingkreis, Kondensator, Spule, Widerstand"
3.5.50,"Resonanzfrequenz, Schwingkreis, LC-Schwingkreis, Thomson'sche Schwingungsgleichung"
3.5.51,"Wechselstrom, Gleichstrom, Gleichrichter"
3.5.52,"RC-Tiefpass, Schaltung, passive Schaltung"
3.5.53,"RL-Tiefpass, Schaltung, passive Schaltung"
3.5.54,"LC-Tiefpass, Schaltung, passive Schaltung"
3.5.55,"RC-Hochpass, Schaltung, passive Schaltung"
3.5.56,"RL-Hochpass, Schaltung, passive Schaltung"
3.5.57,"LC-Hochpass, Schaltung, passive Schaltung"
3.5.58,"Tiefpassfilter, Übertragungsfunktion, RC-Tiefpass, Spannung"
3.5.59,"Tiefpassfilter, Grenzfrequenz, RC-Schaltung, Berechnung"
3.5.60,"Tiefpassfilter, Widerstand, Grenzfrequenz, Berechnung"
3.5.61,"Tiefpassfilter, Kondensator, Grenzfrequenz, Kapazität"
3.5.62,"RL-Hochpass, Übertragungsfunktion, Spannung, Induktivität"
3.5.63,"RL-Hochpass, Grenzfrequenz, Berechnung, Induktivität, Widerstand"
3.5.64,"Hochpass, Grenzfrequenz, Induktivität, Widerstand"
3.5.65,"Hochpass, Widerstand, Grenzfrequenz, Induktivität"
3.5.66,"Hochpass, Spule, Induktivität, Grenzfrequenz, Widerstand"
3.6.1,"Netzfrequenz, Oberschwingungen, Klirrfaktor, Verzerrung"
3.6.2,"Klirrfaktor, Oberschwingungen, Signalverzerrung"
3.6.3,"Harmonische Verzerrungen, Filter, Tiefpassfilter, nichtlineare Bauelemente"
3.6.4,"Effektivwert, Wechselstrom, Berechnung"
3.6.5,"Effektivwert, Scheitelwert, Oberschwingung, Berechnung"
3.6.6,"Klirrfaktor, Grundschwingung, Oberschwingung, Berechnung"
3.6.7,"Klirrfaktor, Grundschwingung, Effektivwert, Oberschwingung"
3.6.8,"Wirkleistung, Blindleistung, Scheinleistung, Leistungsfaktor"
3.6.9,"Spitzenspannung, Überlagerung, Berechnung"
3.6.10,"Nullphasenwinkel, Überlagerung, Phasenwinkel"
3.6.11,"Mittelwert, Spannung, Berechnung"
3.6.12,"Mittelwert, Zeitverlauf, Berechnung"
3.6.13,"Mittelwert, Zeitverlauf, Berechnung"
3.6.14,"Mittelwert, Gleichspannungsanteil, Spannung"
4.1.1,"Drehstrom, Phasenverschiebung, Wechselspannung"
4.1.2,"Drehstrom, Spannungsdreieck, Skizze"
4.1.3,"Drehstrom, Symmetrie, Drehfeld, Effizienz"
4.1.4,"Drehstrom, Generator, Phasenverschiebung, Induktion"
4.1.5,"Drehstrom, Verkettung, Leistung, Effizienz"
4.1.6,"Drehstrom, Einphasenwechselstrom, Energieübertragung, Vorteile"
4.1.7,"Drehfeld, Magnetisches Feld, Motor"
4.1.8,"Drehfeld, Drehstrom, Magnetfeld, Motor"
4.1.9,"Drehstrommotor, Drehrichtung, Phasentausch"
4.1.10,"Drehstrom, Außenleiter, L1, L2, L3"
4.1.11,"Drehstromnetz, Spannung, Strangspannung"
4.1.12,"Drehstrom, Außenleiterspannung, Strangspannung"
4.1.13,"Drehstrommaschine, Wicklung, Anschluss, Bezeichnung"
4.1.14,"Drehstromnetz, Verkettete Spannung, Toleranz, Normen"
4.1.15,"Neutralleiter, Vierleitersystem, Ausgleichsstrom"
4.1.16,"Drehstrom, Fehlerdiagnose, Neutralleiter, Spannungsunterschied"
4.1.17,"Wirkleistung, Drehstrom, Formel, Berechnung"
4.1.18,"Blindleistung, Drehstrom, Formel, Berechnung"
4.1.19,"Leistungsmessung, Drehstrom, symmetrische Last, Einwattmeter"
4.1.20,"Leistungsmessung, Drehstrom, unsymmetrische Last, Dreiwattmeter"
4.1.21,"Leistungsmessumformer, Vorteile, Fernmessung"
4.1.22,"Drehstrom, Hochspannungsanlagen, Wirkleistung, Zweiwattmeter-Verfahren"
4.1.23,"Drehstrom, Verkettungsfaktor"
4.1.24,"Verkettungsfaktor, Drehstrom, Definition, Spannung"
4.1.25,"Verkettungsfaktor, Drehstrom, Zeigerdiagramm, Herleitung"
4.1.26,"Phasenverschiebung, Drehstrom, Generator, Phasen"
4.1.27,"Neutralleiter, Ursprung, Sternpunkt"
4.1.28,"Verlagerungsspannung, unsymmetrische Last, Drehstrom, Sternschaltung"
4.1.29,"Verlagerungsspannung, Formel, Drehstrom, Admittanz"
4.1.30,"Steinmetzschaltung, Drehstrommotor, Aufbau"
4.1.31,"Steinmetzschaltung, Anwendung, Drehstrommotor, Hilfsphase"
4.1.32,"Steinmetzschaltung, Kondensator, Berechnung, Kapazität"
4.1.33,"Verkettung, Sternschaltung, Drehstrommaschine"
4.1.34,"Verkettung, Dreieckschaltung, Drehstrommaschine"
4.1.35,"Neutralleiter, Strom, symmetrische Belastung, Drehstrom"
4.1.36,"Symmetrisches Drehstromnetz, 3/N AC, Spannung, Frequenz"
4.1.37,"Unsymmetrische Drehstromsysteme, Effektivwerte, Sternspannungen, Außenleiterspannungen"
4.2.1,"Wirkungsgrad, Effizienz, Energieumwandlung, Berechnung, elektrische Leistung"
4.2.2,"Scheinleistung, elektrischer Strom, Leistungsberechnung, Wechselstrom, Leistungsdreieck"
4.2.3,"Wirkungsgrad, Leistungsfaktor, Energieeffizienz, Phasenverschiebung, Leistungsdreieck"
4.2.4,"Verkettete Spannung, Drehstrom, elektrische Spannung, Dreiphasensystem, Berechnung"
4.2.5,"Stranggrößen, elektrischer Strom, Drehstrom, Phasenspannung, Leiterstrom"
4.2.6,"Stranggrößen, Drehstromsystem, Spannung, Stromstärke, Berechnung"
4.2.7,"Stranggrößen, Drehstrom, Leistungsgrößen, Berechnung, elektrisches Netz"
4.2.8,"Blindleistung, Kapazität, Wechselstrom, Leistungsdreieck, Kondensator"
4.2.9,"Drehstrom, Kondensator, Sternschaltung, Dreieckschaltung, Kapazitätsberechnung"
4.2.10,"Leiterstrom, Drehstrom, Knotenpunktgleichung, Außenleiterspannung, Lastströme"
4.2.11,"Sternschaltung, Neutralleiter, asymmetrische Last, Wirkleistung, Blindleistung"
4.2.12,"Außenleiterstrom, Blindleistung, symmetrische Last, Drehstrom, Wirkleistung"
4.2.13,"Außenleiterstrom, Drehstrom, symmetrische Last, Leistung, Stromberechnung"
4.2.14,"Leistungsmessung, Scheinleistung, Wirkleistung, Blindleistung, Dreiphasenstrom"
4.2.15,"Impedanz, Blindleistung, Drehstrom, Widerstand, Induktivität, Wirkleistung"
4.2.16,"Blindleistung, Kompensation, Kondensator, Drehstrom, Kapazitätsberechnung, Symmetrisches System"
4.2.17,"Drehstrom, Symmetrische Last, Effektivwert, Stromberechnung, Impedanz, Phasor"
4.2.18,"Neutralleiterstrom, Drehstrom, Komplexe Effektivwerte, Impedanz, Stromberechnung"
4.2.19,"Drehstrom, Leitungsunterbrechung, Transformator, Strangspannung, Symmetrisches System, Phasor"
4.3.1,"Symmetrische Sternschaltung, Strangstrom, Phasenverschiebung, Drehstrom"
4.3.2,"Sternschaltung, Strangstrom, Ohmsches Gesetz, Spannung, Widerstand"
